23538,2,Virginia,Virginia,James Charles
23544,2,Texas,Texas High Plains,Arché
23545,7,Languedoc-Roussillon,Vin de Pays d'Oc,Domaine de Guiot
23546,7,Burgundy,Bourgogne Hautes Côtes de Beaune,Domaine Jayer-Gilles
23548,16,Mendoza Province,Mendoza,Mariana
23559,7,Languedoc-Roussillon,Vin de Pays d'Oc,Mas Belles Eaux
23561,36,Maule Valley,,Portal Del Alto
23568,2,California,Napa Valley,C. Beck
23570,2,California,Napa Valley,Dominus
23586,7,Champagne,Champagne,Henriot
23588,2,Washington,Columbia Valley (WA),Ardenvoir
23601,2,Oregon,Dundee Hills,Goodfellow
23624,7,Bordeaux,Lalande de Pomerol,Château Tournefeuille
23631,2,New York,New York,Benaddiction
23636,7,Bordeaux,Pessac-Léognan,Château de Fieuzal
23643,7,Bordeaux,Haut-Médoc,Château Trois Moulins
23646,2,Washington,Walla Walla Valley (WA),Cougar Crest
23652,2,California,Lodi,Markus Wine Co
23658,2,California,Paso Robles,Silver Horse
23661,36,Maule Valley,,Meli
23673,0,Central Italy,Verdicchio dei Castelli di Jesi Classico Superiore,Sartarelli
23674,93,Wiener Gemischter Satz,,T.P.O.
23683,0,Central Italy,Verdicchio dei Castelli di Jesi Classico Superiore,La Staffa
23684,7,Bordeaux,Blaye Côtes de Bordeaux,Château Lacaussade Saint-Martin
23688,7,Bordeaux,Blaye Côtes de Bordeaux,Château Terre Blanque
23691,0,Veneto,Bardolino,Corte Fornello
23693,1,Alentejano,,Encostas de Estremoz
23697,7,Bordeaux,Bordeaux,Grand Bateau
23702,2,Washington,Columbia Valley (WA),Longship
23704,2,Washington,Columbia Valley (WA),March
23722,2,Oregon,Willamette Valley,J. Wright
23732,7,Burgundy,Mâcon-Villages,Jacques Charlet
23735,16,Mendoza Province,Mendoza,Los Haroldos
23756,7,Bordeaux,Blaye Côtes de Bordeaux,Château Gigault
23757,7,Bordeaux,Blaye Côtes de Bordeaux,Château Haut la Pointe
23758,7,Bordeaux,Castillon Côtes de Bordeaux,Château Hyot
23759,5,Northern Spain,Rioja,Criadores de Rioja
23760,2,California,Arroyo Grande Valley,De Paola Vineyard
23767,0,Tuscany,Brunello di Montalcino,Cantina di Montalcino
23772,0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,Sanfeletto
23775,2,California,Santa Ynez Valley,Svago Buono
23784,0,Italy Other,Vino Spumante,Bruno Giacosa
23789,2,Oregon,Southern Oregon,Leah Jørgensen Cellars
23794,7,Champagne,Champagne,Jeeper
23795,16,Mendoza Province,Mendoza,Larrea
23798,7,Loire Valley,Sancerre,Domaine Delaporte
23800,0,Northeastern Italy,Alto Adige,Franz Gojer-Glögglhof
23802,2,Michigan,Leelanau Peninsula,Gill's Pier
23812,2,California,Paso Robles Willow Creek District,TH
23815,5,Northern Spain,Rueda,Campo Alegre
23819,7,Alsace,Alsace,Domaine Moltès
23823,7,Alsace,Alsace,Martin Schaetzel
23824,7,Loire Valley,Touraine,Monmousseau
23836,2,California,Russian River Valley,Laguna
23840,2,California,Fiddletown,Le Mulet Rouge
23842,0,Northeastern Italy,Collio,Livon
23843,2,California,Central Coast,Luna Hart
23850,174,Marlborough,,Phantom Bay
23851,5,Andalucia,Málaga,Finca la Melonera
23856,0,Veneto,Prosecco Treviso,Giol
23877,2,California,California,Martella
23881,16,Other,Argentina,Aguijón De Abeja
23883,5852,Serra Gaúcha,,Casa Perini
23894,16,Mendoza Province,Mendoza,Torrevieja
23904,2,California,Central Coast,Sand Dollar
23907,0,Central Italy,Romagna,Caviro
23909,16,Mendoza Province,Mendoza,Hacienda del Plata
23911,0,Central Italy,Colli Bolognesi,Gaggioli
23915,378,Valle de Guadalupe,,Vinicola Fraternidad
23916,2,California,California,Cottonwood Creek
23919,1,Lisboa,,Quinta de São Sebastião
23922,0,Central Italy,Lambrusco Reggiano,Moro di Rinaldini
23933,378,Valle de Guadalupe,,Vinos Magbel
23935,0,Veneto,Veneto,Cantine dei Colli Tramonte
23937,7,Bordeaux,Haut-Médoc,Château Villegeorge
23941,7,Bordeaux,Pomerol,Château La Grave à Pomerol
23942,7,Bordeaux,Moulis-en-Médoc,Château Poujeaux
23946,7,Bordeaux,Saint-Émilion,Château Haut-Simard
23948,7,Bordeaux,Haut-Médoc,Château Larose-Trintaudon
23950,7,Bordeaux,Moulis-en-Médoc,Château Maucaillou
23952,7,Bordeaux,Sauternes,Château Romer
23954,7,Bordeaux,Lalande de Pomerol,Château Bertineau Saint-Vincent
23956,7,Bordeaux,Haut-Médoc,Château Cissac
23967,7,France Other,Château-Chalon,Domaine Berthet-Bondet
23968,2,California,Sonoma Coast,Hartford Court
23969,0,Tuscany,Chianti Classico,San Felice
24018,5,Galicia,Ribeiro,Terra do Castelo
24019,2,New York,North Fork of Long Island,The Old Field
24027,7,Bordeaux,Bordeaux,Schröder & Schÿler
24030,2,New York,New York,Thousand Islands Winery
24039,7,Bordeaux,Bordeaux Blanc,Château Haut Mouleyre
24041,7,Bordeaux,Bordeaux Blanc,Château Tour le Pin
24045,7,Loire Valley,Sancerre,Domaine Michel Thomas et Fils
24047,2,Washington,Washington,Dusty Cellars
24052,2,California,Dry Creek Valley,Unti
24053,2,California,Carneros,Verotto
24056,16,Mendoza Province,Mendoza,Finca La Niña
24060,16,Mendoza Province,Mendoza,Alma de los Andes
24075,2,California,California,Tre
24076,0,Northeastern Italy,Delle Venezie,Luna Nuda
24079,7,Rhône Valley,Costières de Nîmes,Le Fervent
24081,125,Olifants River,,Alheit
24082,2,California,Russian River Valley,Kelleher
24083,125,Stellenbosch,,Lourensford
24093,2,California,Carneros,Fleur
24113,2,California,Yolo County,Rominger West
24114,2,California,Paso Robles,Cinquain
24116,0,Veneto,Veneto,Gorgo
24118,7568,Pitsilia Mountains,,Tsiakkas
24121,8,Germany,,Raumland
24136,5,Northern Spain,Cigales,Traslanzas
24137,5,Northern Spain,Vino de la Tierra de Castilla y León,Bodegas Leda
24138,2,California,Santa Maria Valley,Bratcher
24153,77,South Australia,McLaren Vale,Fox Creek
24162,2,Washington,Red Mountain,Archeus
24166,1,Douro,,Cap Wine
24170,0,Central Italy,Romagna,Drei Donà
24185,0,Sicily & Sardinia,Passito di Pantelleria,Abraxas
24197,77,Western Australia,Margaret River,Juniper
24199,7,Burgundy,Petit Chablis,Domaine Vincent Dauvissat
24204,174,Martinborough,,Lagoon Hill
24212,174,East Coast,,Tablelands
24215,4007,Istria,,Trapan
24217,125,Paarl,,Avondale
24223,2,California,Napa Valley,Boyanci
24227,174,Wairau Valley,,Wither Hills
24240,2,California,Central Coast,Fleur de California
24245,0,Piedmont,Moscato d'Asti,Umberto Fiore
24248,0,Italy Other,Italy,Martini & Rossi
24261,5,Catalonia,Priorat,Bodegas La Cartuja
24271,2,California,Anderson Valley,Jim Ball
24274,7,Rhône Valley,Côtes du Rhône,Les Trois Couronnes
24277,378,Valle de Guadalupe,,Möebius
24282,0,Central Italy,Frascati Superiore,Fontana Candida
24284,125,Stellenbosch,,Vinum Africa
24296,7,Southwest France,Côtes de Gascogne,Haut Marin
24313,271,Santorini,,Hatzidakis Winery
24316,0,Northeastern Italy,Friuli Grave,Castellargo
24319,125,Stellenbosch,,Ernst Gouws & Co.
24327,125,Stellenbosch,,Post House
24338,7,Loire Valley,Pouilly-Fumé,Ladoucette
24346,0,Tuscany,Carmignano,Capezzana
24347,2,Oregon,Rogue Valley,Paschal
24351,0,Tuscany,Chianti Classico,Le Miccine
24357,174,Marlborough,,Bladen
24359,2,Oregon,Oregon,Dundee Springs
24362,2,Oregon,Oregon,Siskiyou Vineyards
24365,0,Tuscany,Toscana,Elisabetta
24368,7,Provence,Côtes de Provence,Domaines Duffort
24380,1,Douro,,Quinta da Sequeira
24382,2,Oregon,Oregon,Highland Springs
24391,2,Oregon,Dundee Hills,Second Growth
24397,93,Burgenland,,Lenz Moser
24399,2,California,Amador County,1850
24400,2,California,California,337 Wine Cellars
24406,93,Niederösterreich,,Hugl-Wimmer
24410,7,Provence,Côtes de Provence,Château des Bormettes
24412,2,California,Adelaida District,kukkula
24414,2,California,Los Carneros,m2 Wines
24423,7,Bordeaux,Haut-Médoc,Château Belle-Vue
24426,7,Bordeaux,Saint-Émilion,Château Daugay
24428,7,Bordeaux,Haut-Médoc,Château Devise d'Ardilley
24429,7,Bordeaux,Pauillac,Château La Fleur Peyrabon
24432,7,Bordeaux,Saint-Émilion,Château Moulin Saint-Georges
24444,7,Loire Valley,Savennières-Roche-Aux-Moines,Domaine FL
24451,2,California,Anderson Valley,Couloir
24465,16,Other,Jujuy,Fernando Dupont
24468,0,Tuscany,Chianti Classico,Casa al Vento
24472,2,California,Bennett Valley,Grey Stack
24477,2,California,Paso Robles,Opaque
24478,77,Victoria,Pyrenees,Tournon by Michel Chapoutier
24479,16,Mendoza Province,Mendoza,Alpasión
24489,2,Oregon,Willamette Valley,Vinum Ferus
24494,2,California,Solano County,Gauguine
24496,77,South Australia,Adelaide Hills,Loom
24501,2,California,Russian River Valley,Suacci Carciere Wines
24505,7,Loire Valley,Sancerre,Vincent Grall
24518,2,California,Amador County,Morse
24519,7,Loire Valley,Pouilly-Fumé,Patrice Moreux
24520,0,Tuscany,Brunello di Montalcino,Querce Bettina
24521,2,California,Napa Valley,Revival
24522,2,California,Napa Valley,Row Eleven
24526,7,Loire Valley,Pouilly-Fumé,Bouchié-Chatelier
24531,2,California,Napa Valley,Banknote
24534,2,California,Paso Robles,Purple Cowboy
24541,174,Marlborough,,Fernz
24544,7,Burgundy,Bourgogne,Joseph Faiveley
24545,1,Alentejano,,Julian Reynolds
24548,0,Tuscany,Montescudaio,Marchesi Ginori Lisci
24560,7,Beaujolais,Fleurie,Domaine de Grand Garant
24564,77,South Australia,Eden Valley,Hewitson
24568,77,South Australia,Clare Valley,Jim Barry
24577,77,South Australia,Clare Valley,Byrne
24580,5,Northern Spain,Ribera del Duero,Val Sotillo
24582,77,New South Wales,Riverina,Three Bridges
24583,2,California,Moon Mountain District Sonoma County,Abbot's Passage
24589,7,Beaujolais,Brouilly,Les Frères Perroud
24591,0,Central Italy,Offida Pecorino,Il Conte
24601,36,Maipo Valley,,Nuevomundo
24606,0,Southern Italy,Galatina,Valle dell'Asso
24607,2,California,Paso Robles,Venteux
24611,0,Sicily & Sardinia,Sicilia,AgroArgento
24612,0,Southern Italy,Puglia,Antica Enotria
24623,0,Southern Italy,Puglia,Masseria del Fauno
24625,174,Nelson,,Nelson Bay
24643,2,California,Santa Barbara,Krow Shore
24646,125,Western Cape,,Releaf
24650,0,Tuscany,Sant'Antimo,Fanti
24661,0,Northeastern Italy,Friuli Aquileia,Foffani
24664,0,Tuscany,Toscana,Villa La Selva
24668,0,Tuscany,Chianti Classico,Castello di Monsanto
24679,5,Northern Spain,Campo de Borja,Viña Borgia
24680,2,California,Russian River Valley,Wine Guerrilla
24681,7,France Other,Vin de Pays des Portes de Méditerranée,Domaine Juliette Avril
24689,2,California,California,Cycles Gladiator
24692,2,California,Dry Creek Valley,Frick
24710,2,Washington,Washington,Red Sky
24713,1,Port,,Dow's
24731,7,Bordeaux,Graves,Château de Janicon
24732,7,Bordeaux,Médoc,Château Mazails
24734,0,Veneto,Soave,Dal Cero Tenuta di Corte Giacobbe
24750,2,California,Sonoma Coast,Foundry
24763,7,Burgundy,Chambolle-Musigny,Domaine Méo-Camuzet
24779,7,Provence,Coteaux d'Aix-en-Provence,Château Beaulieu
24790,1,Douro,,Castello d'Alba
24810,2,California,Ballard Canyon,Seal Beach
24814,2,Oregon,Willamette Valley,Toil Oregon
24823,271,Santorini,,Santo Wines
24828,2,Washington,Walla Walla Valley (WA),Syzygy
24829,5,Northern Spain,Toro,Tritón
24830,271,Peloponnese,,Voyatzis
24837,2,California,Dry Creek Valley,David Clinton
24840,7,Alsace,Alsace,Domaine Bernhard & Reibel
24852,5,Northern Spain,Vino de la Tierra de Castilla y León,Peñascal
24854,2,Washington,Washington,Veranda Beach
24858,2,Washington,Washington,Barking Frog
24863,0,Central Italy,Trebbiano d'Abruzzo,Cantina Tollo
24864,2,Washington,Columbia Valley (WA),Cascade Ridge
24867,2,California,Carneros,Illustrious
24870,219,Hungary,,Count Károlyi
24871,5,Galicia,Rías Baixas,Fulget
24902,5,Catalonia,Montsant,El Raval
24903,5,Galicia,Rías Baixas,Nora
24908,2,California,Mendocino County,Saint Gregory
24910,5,Northern Spain,Rueda,Legaris
24915,2,New York,Finger Lakes,Heart & Hands
24917,2,Washington,Columbia Valley (WA),Thomas O'Neil Cellars
24920,2,Washington,Lake Chelan,Wapato Point Cellars
24927,2,Washington,Walla Walla Valley (WA),Ash Hollow
24956,2,Oregon,Ribbon Ridge,Matello
24963,7,Bordeaux,Graves,Château Langlet
24975,5,Catalonia,Cava,Mistinguett
24981,2,New York,North Fork of Long Island,Palmer
24990,5,Levante,Utiel-Requena,Spartico
24991,2,California,North Coast,Stargazer Barn
24994,0,Piedmont,Barbera d'Asti,Tre Secoli
24995,2,California,Paso Robles,Twisted Paso
25002,7,Beaujolais,Beaujolais-Villages,Bulliat
25017,0,Northeastern Italy,Trento,Giulio Ferrari
25024,0,Tuscany,Chianti Classico,Casuccio Tarletti
25026,7,Rhône Valley,Lirac,Château Mont-Redon
25031,7,Beaujolais,Morgon,Domaine de la Combe au Loup
25040,5,Catalonia,Montsant,Agricola Falset-Marca
25060,2,California,Rockpile,Trecini
25069,7,Bordeaux,Blaye Côtes de Bordeaux,Château Grand Bourgeau
25073,7,Bordeaux,Saint-Émilion,Château Valade
25079,2,California,Sonoma County,Outlot
25090,0,Central Italy,Verdicchio dei Castelli di Jesi Classico Superiore,Fattoria Coroncino
25093,2,California,Russian River Valley,Moshin
25094,7,France Other,Vin de France,Pierre Moulin
25096,2,California,Dry Creek Valley,Rancho Maria
25102,5,Northern Spain,Rioja,6cepas6
25103,0,Northeastern Italy,Alto Adige,Egger-Ramer
25109,5,Galicia,Rías Baixas,Lagar de Indra
25112,0,Central Italy,Terre di Chieti,Terra d'Aligi
25121,2,California,Paso Robles,Grizzly Republic
25152,5,Northern Spain,Rioja,Vallobera
25166,7,Champagne,Champagne,Piper-Heidsieck
25171,16,Mendoza Province,Mendoza,Loscano
25177,4051,Progreso,,Pisano
25184,7,France Other,Corse,Clos Poggiale
25188,2,California,California,Three Pines
25193,7,France Other,Corse,Domaine Petroni
25202,0,Tuscany,Brunello di Montalcino,Sesta di Sopra
25206,2,California,Russian River Valley,John Tyler
25207,0,Tuscany,Brunello di Montalcino,La Fiorita
25209,2,California,Santa Barbara County,Mistress
25216,0,Tuscany,Brunello di Montalcino,Il Valentiano
25224,0,Tuscany,Chianti Classico,La Madonnina
25225,77,South Australia,Clare Valley,Leasingham
25227,0,Tuscany,Chianti Classico,Antico Borgo di Sugame
25229,7,Loire Valley,Muscadet Sèvre et Maine,Domaine des Amoureux
25239,77,South Australia,Adelaide Hills,Shottesbrooke
25241,174,Marlborough,,Otuwhero
25247,7,Burgundy,Crémant de Bourgogne,Paul Delane
25248,5,Northern Spain,Toro,Rejadorada
25254,5,Northern Spain,Rueda,Condesa Eylo
25255,7,Burgundy,Chablis,Domaine de Biéville
25260,5,Northern Spain,Navarra,Jardín de Lúculo
25262,5,Galicia,Rías Baixas,Bodegas Aquitania
25263,5,Levante,Jumilla,Bodegas San Isidro
25266,2,California,San Luis Obispo County,Bishop's Peak
25277,2,California,Edna Valley,Bodegas M
25281,2,Washington,Columbia Valley (WA),Thorny Rose
25285,1187,Elazığ-Diyarbakir,,Kayra
25306,7,Bordeaux,Margaux,Chateau Desmirail
25307,7,Bordeaux,Margaux,Château la Gurgue
25309,7,Bordeaux,Médoc,Château Leboscq
25312,125,Western Cape,,Porcupine Ridge
25315,174,Marlborough,,Steely Dan
25316,0,Southern Italy,Basilicata,Terre degli Svevi
25320,0,Veneto,Valpolicella Classico Superiore Ripasso,Luciana Cordioli
25330,0,Tuscany,Brunello di Montalcino,Casanova di Neri
25339,0,Tuscany,Brunello di Montalcino,La Fortuna
25342,2,California,Howell Mountain,Pestoni Family
25362,1,Tejo,,Moura Basto
25374,0,Central Italy,Sangiovese di Romagna,Villa Bagnolo
25376,378,Valle de Guadalupe,,Vinicola Urbana
25382,2,California,Napa Valley,Yao Ming
25390,2,California,Oakville,Tierra Roja
25392,2,California,Napa Valley,Whetstone
25394,2,California,Napa Valley,Tuck Beckstoffer
25408,8,Mosel,,Staatliche Weinbaudomäne Trier
25413,7,Beaujolais,Fleurie,Vaucher Père et Fils
25428,2,California,Rutherford,Foley Johnson
25433,0,Tuscany,Chianti Classico,Carobbio
25435,7,Southwest France,Brulhois,Château Labastide Orliac
25437,7,Bordeaux,Lalande de Pomerol,La Fleur de Boüard
25438,7,Bordeaux,Haut-Médoc,Ma Verité
25442,7,Bordeaux,Haut-Médoc,Chateau La Tour Carnet
25443,2,California,Napa Valley,Trespass
25446,7,Bordeaux,Saint-Estèphe,Château Marbuzet
25451,7,Bordeaux,Pomerol,Château le Bon Pasteur
25453,7,Bordeaux,Bordeaux,Girolate
25455,2,California,Napa Valley,Charles Creek
25466,25466,Tikves,,Bovin
25472,7568,Cyprus,,Panayia
25473,2,California,Napa Valley,Pursuit
25479,2,California,Dry Creek Valley,Bedarra
25481,7,Bordeaux,Blaye Côtes de Bordeaux,Château Métairie Neuve
25495,0,Veneto,Bardolino Classico,Villabella
25497,4051,Uruguay,,Alto de la Ballena
25513,4007,Korčula,,Pošip Čara
25515,2,America,,Ryker's Cellars
25521,7,Loire Valley,Sancerre,Henry Natter
25525,7,Loire Valley,Muscadet Sèvre et Maine,Les Vignerons des Terroirs de la Noëlle
25527,5,Central Spain,Vino de la Tierra de Castilla,Pallas
25529,5,Northern Spain,Navarra,Lurra
25531,2,California,Russian River Valley,Three Knights
25536,5,Northern Spain,Rioja,Casa Juan
25539,7,Bordeaux,Bordeaux,Château Fleur la Forge
25544,2,California,Central Coast,Joey Tensley
25568,7,Burgundy,Savigny-lès-Beaune,Denis Père et Fils
25570,36,Chile,,Trio
25578,7,Languedoc-Roussillon,Pays d'Oc,Les Vignobles Foncalieu
25582,7,Burgundy,,Pierre-Yves et Olivier Fichet
25586,5,Catalonia,Costers del Segre,Castell d'Encus
25589,7,Burgundy,Saint-Véran,Domaine des Deux Roches
25592,2,California,California,Surf Swim
25631,2,California,Napa Valley,Jamieson Canyon
25646,77,South Australia,Clare Valley,Mitchell
25647,2,Oregon,Oregon,Cuneo
25656,2,California,California,Main & Geary
25660,7,Bordeaux,Bordeaux,Augey
25665,16,Mendoza Province,Mendoza,Solo Contigo
25669,7,Bordeaux,Bordeaux,Château Bel Air Moulard
25670,7,Bordeaux,Bordeaux Blanc,Château de Virecourt
25672,7,Bordeaux,Bordeaux,Les Hauts de Lagarde
25679,2,California,Napa Valley,Lola Kay
25683,5,Andalucia,Jerez,Pedro Romero
25692,125,Constantia,,Constantia Glen
25697,0,Piedmont,Moscato d'Asti,Gianni Doglia
25714,7,Bordeaux,Pomerol,Château la Bassonnerie
25719,7,Bordeaux,Bordeaux,De Mour
25723,2,California,California,Forefront
25734,2,California,California,Echelon
25741,0,Northeastern Italy,Colli Orientali del Friuli,La Viarte
25761,2,California,Santa Lucia Highlands,Nacina
25765,2,California,Santa Barbara County,Ternion
25768,0,Tuscany,Vino Nobile di Montepulciano,Le Bèrne
25772,93,Wiener Gemischter Satz,,Mayer am Pfarrplatz
25777,174,Central Otago,,Ant Moore
25779,2,California,Santa Ynez Valley,Axis Mundi
25782,0,Tuscany,Chianti Classico,Castello di Uzzano
25787,0,Central Italy,Orvieto,Sergio Mottura
25790,0,Tuscany,Toscana,Le Palaie
25794,174,Wairarapa,,Matahiwi
25796,0,Tuscany,Vernaccia di San Gimignano,Il Colombaio di Santa Chiara
25802,7,Burgundy,Chablis,Domaine Christian Moreau Père et Fils
25804,7,Southwest France,Jurançon,Domaine Nigri
25810,2,California,Paso Robles,Seven Oxen
25822,219,Tokaji,,Béres
25824,5,Northern Spain,Rioja,Remírez de Ganuza
25838,125,Durbanville,,Diemersdal
25840,77,South Australia,South Australia,2 Up
25841,2292,Vipavska Dolina,,Burja
25847,2,California,Sonoma Coast,Don & Sons
25859,5,Catalonia,Priorat,Pahí Poboleda
25868,2,Washington,Columbia Valley (WA),Lullaby
25871,36,Curicó Valley,,Patagón
25886,2,New York,Seneca Lake,Seneca Shore
25887,2,New York,Finger Lakes,Six Mile Creek
25888,378,Valle de Guadalupe,,Vena Cava
25890,7,Bordeaux,Bordeaux Blanc,Château de Beauregard-Ducourt
25897,1,Dão,,Caves da Montanha
25898,7,France Other,Vin de France,Château de Tigné
25901,7,Burgundy,Saint-Véran,Jean Curial
25902,7,Burgundy,Viré-Clessé,Jean-Marie Chaland
25911,0,Piedmont,Barolo,Aldo Clerico
25914,0,Piedmont,Barolo,Monti
25917,0,Piedmont,Barolo,Rocche dei Manzoni
25920,2,Texas,Texas High Plains,Spicewood
25942,913,Kakheti,,Telavi
25945,0,Southern Italy,Campania,Orion Wine
25957,5,Northern Spain,Ribera del Duero,Áster
25963,0,Central Italy,Montefalco Rosso,Milziade Antano
25965,2,California,Paso Robles,Law
25988,7,Loire Valley,Anjou,Clau de Nell
25993,7,Burgundy,Chablis,Domaine Bègue-Mathiot
26000,2,California,Atlas Peak,Antica
26018,0,Central Italy,Verdicchio di Matelica,Capestrano
26021,7,Rhône Valley,Côtes du Rhône,Andrieux & Fils
26023,0,Central Italy,Marche,Domodimonti
26026,7,Rhône Valley,Côtes du Rhône,Skalli
26035,7,Bordeaux,Bordeaux Supérieur,Château la Mothe du Barry
26036,7,Bordeaux,Bordeaux,Château le Sèpe
26037,7,Bordeaux,Blaye Côtes de Bordeaux,Château les Berthets
26045,7,Bordeaux,Blaye Côtes de Bordeaux,Château les Bertrands
26050,5,Catalonia,Cava,Villa Conchi
26051,5,Northern Spain,Cariñena,Beso de Vino
26055,5,Northern Spain,Cariñena,Lelia
26060,7,Bordeaux,Blaye Côtes de Bordeaux,Château Haut Millet
26061,7,Bordeaux,Blaye Côtes de Bordeaux,Château les Grands  Maréchaux
26062,7,Bordeaux,Bordeaux,Château Roustaing
26065,0,Tuscany,Bolgheri,Ferrari Iris e Figli
26068,0,Tuscany,Toscana,Mocine
26069,2,California,Mendocino,Jeriko
26075,2,California,Sonoma Coast,Ricochet
26077,2,Washington,Red Mountain,Tapteil Vineyard
26079,0,Tuscany,Morellino di Scansano,Tenuta Pietramora
26089,7,Burgundy,Pouilly-Fuissé,Domaine Luquet
26094,2,California,Spring Mountain District,Vineyard 7&8
26110,2,California,Spring Mountain District,Marston Family
26117,174,Wairarapa,,Schubert
26120,0,Southern Italy,Taurasi,Cantina Dei Monaci
26124,0,Southern Italy,Taurasi,Fratelli Urciuolo
26125,2,California,Napa Valley,Salexis
26127,77,South Australia,Wrattonbully,TapaNappa
26135,5,Central Spain,La Mancha,El Vinculo
26136,5,Northern Spain,Ribera del Duero,Finca El Encinal
26145,77,Victoria,Mornington Peninsula,Stonier
26149,0,Veneto,Valdobbiadene Prosecco Superiore,Santa Margherita
26151,7,Champagne,Champagne,Armand de Brignac
26162,2,California,El Dorado,Cedarville
26164,7,Bordeaux,Saint-Émilion,Château de Lescours
26166,7,Bordeaux,Cadillac Côtes de Bordeaux,Château La Caussade
26167,7,Bordeaux,Blaye Côtes de Bordeaux,Château Noël Les Charmes
26168,7,Bordeaux,Montagne-Saint-Émilion,Château Tour Bayard
26173,5,Northern Spain,Toro,Vatan
26179,0,Piedmont,Barolo,Oddero
26200,7,Burgundy,Viré-Clessé,Domaine André Bonhomme
26205,0,Sicily & Sardinia,Isola dei Nuraghi,Capichera
26210,2,California,Santa Barbara County,Dark Earth
26212,7,Burgundy,Saint-Véran,Domaine des Valanges
26218,2,California,Sonoma Valley,Romililly
26224,1,Bairrada,,Vadio Wines
26227,1187,Turkey,,Turasan
26233,2,Washington,Columbia Valley (WA),Caterina
26252,2,California,Dry Creek Valley,Passalacqua
26258,7,Provence,Côtes de Provence,Mirabeau
26271,0,Piedmont,Roero,Marco Porello
26284,7,Provence,Côtes de Provence,Fabre en Provence
26287,5,Galicia,Rías Baixas,Mar de Frades
26295,378,Valle de Guadalupe,,Viñas de Garza
26303,2,Virginia,Virginia,Rappahannock Cellars
26306,2,Virginia,Virginia,Sunset Hills
26307,5,Central Spain,Vino de la Tierra de Castilla,Tinedo
26308,0,Central Italy,Gutturnio Colli Piacentini,Torre Fornello
26316,5,Catalonia,Cava,Mas de Monistrol
26319,2,California,Carneros,The Grifter
26325,0,Sicily & Sardinia,Terre Siciliane,Cantine Ermes
26329,7,Bordeaux,Côtes de Bourg,Château Moulin Eyquem
26331,7,Bordeaux,Moulis-en-Médoc,Château Pomeys
26335,7,Bordeaux,Bordeaux Blanc,Domaine du Claouset
26337,2,California,Russian River Valley,El Lugar
26347,7,Bordeaux,Médoc,Château de Tourteyron
26349,2,Washington,Yakima Valley,Ramseyer
26359,7,Burgundy,Marsannay,Domaine Bruno Clair
26369,0,Tuscany,Bolgheri,Le Grascete
26371,2,Washington,Columbia Valley (WA),Merriman
26377,174,Waiheke Island,,Man O' War
26386,0,Tuscany,Maremma,Poggio Verrano
26408,7,Bordeaux,Haut-Médoc,Château Lamothe-Bergeron
26431,8,Nahe,,Schäfer-Fröhlich
26465,2,California,Central Coast,Birichino
26485,3131,,,Stone Castle
26487,2,California,North Coast,Tierra y Mar
26492,2,California,Paso Robles,Western Slope
26500,2,California,Central Coast,AronHill
26501,0,Lombardy,Lugana,Avanzi
26513,0,Piedmont,Bramaterra,Colombera & Garella
26544,7,Bordeaux,Saint-Estèphe,Château Capbern
26575,2,Washington,Columbia Valley (WA),Bethany Vineyard
26581,7,Bordeaux,Bordeaux Blanc,Château d'Arveyres
26582,7,Bordeaux,Bordeaux Blanc,Château de la Rivière
26584,0,Piedmont,Barolo,Crissante Alessandria
26586,0,Piedmont,Barolo,Marco Bonfante
26588,2,California,California,Oak Ridge
26590,2,California,Russian River Valley,Robert James Wines
26609,0,Piedmont,Barbaresco,Grasso Fratelli
26615,0,Piedmont,Roero,Renato Buganza
26627,2,Washington,Columbia Valley (WA),Mullan Road
26640,7,Loire Valley,Pouilly-Fumé,Domaine Landrat-Guyollot
26652,7,Rhône Valley,Ardèche,Chateau Les Amoureuses
26653,7,Loire Valley,Quarts de Chaume,Vignobles Laffourcade
26654,2,California,Sonoma Coast,Whistler
26673,2,California,Sonoma Coast,Notre Vin
26675,2,California,Rutherford,Conspire
26688,7,Rhône Valley,Châteauneuf-du-Pape,Domaine du Vieux Lazaret
26691,2,Washington,Columbia Valley (WA),Rulo
26708,2,California,Monterey County,House Family Vineyards
26709,2,California,Oakville,Joseph Cellars
26714,2,New York,North Fork of Long Island,Saltbird
26725,7,Bordeaux,Blaye Côtes de Bordeaux,Château Peyredoulle
26727,2,Washington,Yakima Valley,Côte Bonneville
26728,7,Loire Valley,Saint-Nicolas-de-Bourgueil,Domaine Mabileau-Rezé
26729,7,Loire Valley,Muscadet Sèvre et Maine,Domaines Vinet
26746,2,Washington,Washington,Wine o'Clock
26754,2,California,Sonoma Coast,Smoke Tree
26757,93,Südsteiermark,,Tement
26766,2,California,Arroyo Grande Valley,Windemere
26768,2,California,Happy Canyon of Santa Barbara,Grassini
26771,7,Burgundy,Aloxe-Corton,Capitain-Gagnerot
26778,7,France Other,,Château des Bachelards
26780,174,Hawke's Bay,,Sacred Hill
26785,174,Hawke's Bay,,Vidal
26792,7,Burgundy,Chambolle-Musigny,Domaine Coquard Loisson-Fleurot
26795,7,Burgundy,Pouilly-Fuissé,Domaine Gilles Morat
26801,0,Piedmont,Barolo,Giovanni Manzone
26806,7,Burgundy,Savigny-lès-Beaune,Michel et Joana Ecard
